Player,Squad,Age,Born,SCA90,GCA90,COV_Factor,Tax_Rate,Masa_Salarial_X,Log_Annual_Wages_Y,PassLive_P90,PassDead_P90,TO_P90,Sh_P90,Fld_P90,Def_P90,SCA_P90,GCA_P90,Attack_Efficiency_Ratio,Foul_Prone_Ratio,Net_Creative_Impact,Wage_Club_Ratio,Viability_Score,Club_Purchasing_Power,Age_Sq,Age_Prime_Flag,Perf_Age_Interaction,Pos_FW,Pos_GK,Pos_MF,Comp_La Liga,Comp_Ligue 1,Comp_Premier League,Comp_Serie A
Norman Theuerkauf,Heidenheim,37,1987,4.09,0.0,1.0899482068503357,0.455668507100735,25070000.0,14.439217232278091,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0744248611397442,0.4994104210439872,27325001.545737915,1369,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Denis Thomalla,Heidenheim,31,1992,0.0,0.0,1.0899482068503357,0.455668507100735,25070000.0,14.502412865119004,1.568542906425461,0.1731633748495278,0.1387763510517969,0.1475043117621173,0.1080145623996109,0.0372893608243856,2.1732908673129,0.2136021341159475,0.0,0.0,0.0748257830641506,0.079279982871156,0.4994104210439872,27325001.545737915,961,0,5.30663078551245,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Phillip Tietz,Augsburg,27,1997,2.56,0.27,1.0899482068503357,0.455668507100735,36590000.0,13.937728190688524,1.871657754010696,0.053475935828877,0.160427807486631,0.374331550802139,0.106951871657754,0.0,2.5668449197860963,0.267379679144385,0.1041666666666666,0.106951871657754,0.106951871657754,0.0308827548510521,0.4994104210439872,39881204.888653785,729,1,7.219251336898396,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Umut Tohumcu,Hoffenheim,19,2004,1.44,0.24,1.0899482068503357,0.455668507100735,54160000.0,13.527828485512494,0.4761904761904761,0.4761904761904761,0.0,0.238095238095238,0.238095238095238,0.0,1.4285714285714286,0.238095238095238,0.1666666666666666,0.238095238095238,0.238095238095238,0.013847858197932,0.4994104210439872,59031594.88301418,361,0,4.523809523809524,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Tiago Tomás,Wolfsburg,22,2002,2.63,0.38,1.0899482068503357,0.455668507100735,63780000.0,14.452087387035824,1.5789473684210529,0.0,0.3349282296650718,0.3827751196172249,0.2870813397129186,0.0478468899521531,2.631578947368421,0.3827751196172249,0.1454545454545454,6.0,0.047846889952153,0.0296331138287864,0.4994104210439872,69516896.63291441,484,0,8.421052631578947,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Keke Topp,Werder Bremen,20,2004,3.93,0.71,1.0899482068503357,0.455668507100735,44320000.0,14.230467981933128,3.928571428571429,0.0,0.0,0.0,0.0,0.0,3.928571428571429,0.7142857142857143,0.1818181818181818,0.0,0.7142857142857143,0.0341675601572375,0.4994104210439872,48306504.52760688,400,0,14.285714285714286,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Bazoumana Touré,Hoffenheim,18,2006,3.7,0.59,1.0899482068503357,0.455668507100735,54160000.0,14.0225247273486,2.5,0.0,0.4411764705882353,0.4411764705882353,0.1470588235294117,0.1470588235294117,3.6764705882352944,0.5882352941176471,0.16,1.0,0.1470588235294118,0.0227104874446085,0.4994104210439872,59031594.88301418,324,0,10.588235294117649,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Lucas Tousart,Union Berlin,27,1997,1.93,0.32,1.0899482068503357,0.455668507100735,36160000.0,14.50865773852422,1.2903225806451613,0.0,0.0,0.3225806451612903,0.1612903225806451,0.1612903225806451,1.935483870967741,0.3225806451612903,0.1666666666666666,1.0,0.3225806451612903,0.0553097345132743,0.4994104210439872,39412527.159708135,729,1,8.709677419354838,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Omar Traoré,Heidenheim,26,1998,1.86,0.07,1.0899482068503357,0.455668507100735,25070000.0,13.253391639810731,1.443298969072165,0.1030927835051546,0.1374570446735395,0.0687285223367697,0.1030927835051546,0.0,1.855670103092784,0.0687285223367697,0.037037037037037,0.1030927835051546,-0.0687285223367697,0.0227363382528919,0.4994104210439872,27325001.545737915,676,1,1.7869415807560136,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kevin Trapp,Eint Frankfurt,34,1990,0.04,0.04,1.0899482068503357,0.455668507100735,64130000.0,14.819812167161142,0.0392156862745098,0.0,0.0,0.0,0.0,0.0,0.0392156862745098,0.0392156862745098,1.0,0.0,0.0392156862745098,0.0425697801341026,0.4994104210439872,69898378.50531203,1156,0,1.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Philipp Treu,St. Pauli,23,2000,2.16,0.16,1.0899482068503357,0.455668507100735,25420000.0,14.71159858252091,1.5625,0.15625,0.15625,0.125,0.125,0.03125,2.15625,0.15625,0.072463768115942,4.0,0.0,0.0963808025177026,0.4994104210439872,27706483.41813553,529,0,3.59375,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Christopher Trimmel,Union Berlin,37,1987,2.94,0.31,1.0899482068503357,0.455668507100735,36160000.0,14.452087387035824,1.5544041450777202,1.2953367875647668,0.0,0.0518134715025906,0.0518134715025906,0.0,2.953367875647668,0.310880829015544,0.1052631578947368,0.0518134715025906,0.310880829015544,0.0522676991150442,0.4994104210439872,39412527.159708135,1369,0,11.50259067357513,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tuta,Eint Frankfurt,25,1999,1.03,0.04,1.0899482068503357,0.455668507100735,64130000.0,14.392108516681366,0.9090909090909092,0.0395256916996047,0.0,0.0790513833992094,0.0,0.0,1.0276679841897234,0.0395256916996047,0.0384615384615384,0.0,0.0395256916996047,0.0277556927844462,0.4994104210439872,69898378.50531203,625,1,0.9881422924901186,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lukas Ullrich,Gladbach,20,2004,1.32,0.24,1.0899482068503357,0.455668507100735,54430000.0,13.527828485512494,1.1374407582938388,0.0473933649289099,0.0473933649289099,0.0473933649289099,0.0473933649289099,0.0,1.3270142180094786,0.2369668246445497,0.1785714285714285,0.0473933649289099,0.1895734597156398,0.0137791659011574,0.4994104210439872,59325880.89886377,400,0,4.7393364928909945,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sven Ulreich,Bayern Munich,35,1988,0.0,0.0,1.0899482068503357,0.455668507100735,257580000.0,14.452087387035824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0073375262054507,0.4994104210439872,280748859.12050945,1225,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Deniz Undav,Stuttgart,28,1996,3.02,0.42,1.0899482068503357,0.455668507100735,62140000.0,14.69725093869871,2.291666666666667,0.0,0.0,0.5729166666666667,0.0,0.15625,3.020833333333333,0.4166666666666667,0.1379310344827586,0.0,0.4166666666666667,0.0388654528991845,0.4994104210439872,67729381.57367986,784,1,11.666666666666668,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Dayot Upamecano,Bayern Munich,25,1998,1.02,0.0,1.0899482068503357,0.455668507100735,257580000.0,14.94958947617037,1.0256410256410255,0.0,0.0,0.0,0.0,0.0,1.0256410256410255,0.0,0.0,0.0,0.0,0.0120673546740385,0.4994104210439872,280748859.12050945,625,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jonas Urbig,Bayern Munich,20,2003,0.12,0.0,1.0899482068503357,0.455668507100735,257580000.0,14.093142294562554,0.125,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0051246214768227,0.4994104210439872,280748859.12050945,400,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Can Uzun,Eint Frankfurt,18,2005,5.06,0.4,1.0899482068503357,0.455668507100735,64130000.0,14.093142294562554,3.2,0.2666666666666666,0.8,0.4,0.1333333333333333,0.2666666666666666,5.066666666666666,0.4,0.0789473684210526,0.5,-0.4,0.0205831903945111,0.4994104210439872,69898378.50531203,324,0,7.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Josha Vagnoman,Stuttgart,23,2000,1.42,0.05,1.0899482068503357,0.455668507100735,62140000.0,14.85578726961942,1.2254901960784317,0.0490196078431372,0.0490196078431372,0.0490196078431372,0.0490196078431372,0.0,1.4215686274509804,0.0490196078431372,0.0344827586206896,0.0490196078431372,0.0,0.0455423237850015,0.4994104210439872,67729381.57367986,529,0,1.127450980392157,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Siebe Van Der Heyden,St. Pauli,26,1998,0.83,0.0,1.0899482068503357,0.455668507100735,25420000.0,13.9037028005126,0.6185567010309279,0.0,0.0,0.0,0.0,0.2061855670103093,0.8247422680412372,0.0,0.0,0.0,0.0,0.0429660923991825,0.4994104210439872,27706483.41813553,676,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Maarten Vandevoordt,RB Leipzig,22,2002,0.0,0.0,1.0899482068503357,0.455668507100735,92280000.0,14.227620208791109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0163632423060251,0.4994104210439872,100580420.52814898,484,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Ruben Vargas,Augsburg,25,1998,5.0,0.0,1.0899482068503357,0.455668507100735,36590000.0,14.956543562516336,2.3529411764705883,1.4705882352941178,0.2941176470588235,0.5882352941176471,0.2941176470588235,0.0,5.0,0.0,0.0,0.2941176470588235,-0.2941176470588235,0.0855424979502596,0.4994104210439872,39881204.888653785,625,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Nikola Vasilj,St. Pauli,28,1995,0.03,0.0,1.0899482068503357,0.455668507100735,25420000.0,14.346138809026444,0.0303030303030303,0.0,0.0,0.0,0.0,0.0,0.0303030303030303,0.0,0.0,0.0,0.0,0.066876475216365,0.4994104210439872,27706483.41813553,784,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Denis Vavro,Wolfsburg,28,1996,0.99,0.18,1.0899482068503357,0.455668507100735,63780000.0,15.03928598958639,0.6959706959706959,0.0,0.0366300366300366,0.1831501831501831,0.0366300366300366,0.0366300366300366,0.9890109890109888,0.1831501831501831,0.1851851851851851,1.0,0.1465201465201465,0.0533082470994041,0.4994104210439872,69516896.63291441,784,1,5.128205128205128,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Miloš Veljković,Werder Bremen,28,1995,1.22,0.09,1.0899482068503357,0.455668507100735,44320000.0,14.56470777561761,1.2280701754385963,0.0,0.0,0.0,0.0,0.0,1.2280701754385963,0.087719298245614,0.0714285714285714,0.0,0.087719298245614,0.0477279153508422,0.4994104210439872,48306504.52760688,784,1,2.4561403508771926,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nikolas Veratschnig,Mainz 05,21,2003,2.23,0.0,1.0899482068503357,0.455668507100735,37770000.0,13.06048797368624,1.5,0.5,0.0,0.0,0.25,0.0,2.25,0.0,0.0,0.25,0.0,0.0124437384167328,0.4994104210439872,41167343.772737175,441,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arthur Vermeeren,RB Leipzig,19,2005,1.6,0.11,1.0899482068503357,0.455668507100735,92280000.0,14.819812167161142,1.542857142857143,0.0,0.0,0.0,0.0,0.0571428571428571,1.6,0.1142857142857142,0.0714285714285714,0.0,0.1142857142857142,0.0295838751625487,0.4994104210439872,100580420.52814898,361,0,2.171428571428572,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Yorbe Vertessen,Union Berlin,23,2001,4.0,0.0,1.0899482068503357,0.455668507100735,36160000.0,14.383243484911356,2.125,0.75,0.75,0.0,0.375,0.0,4.0,0.0,0.0,0.375,-0.75,0.0487904535821244,0.4994104210439872,39412527.159708135,529,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Gabriel Vidovic,Bayern Munich,20,2003,0.0,0.0,1.0899482068503357,0.455668507100735,257580000.0,14.46914096825659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074637303623835,0.4994104210439872,280748859.12050945,400,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Gabriel Vidovic,Mainz 05,20,2003,0.0,0.0,1.0899482068503357,0.455668507100735,37770000.0,13.659951861056092,1.568542906425461,0.1731633748495278,0.1387763510517969,0.1475043117621173,0.1080145623996109,0.0372893608243856,2.1732908673129,0.2136021341159475,0.0,0.0,0.0748257830641506,0.0226618171725871,0.4994104210439872,41167343.772737175,400,0,5.30663078551245,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Kevin Vogt,Union Berlin,32,1991,1.12,0.0,1.0899482068503357,0.455668507100735,36160000.0,14.071652931462964,0.986842105263158,0.131578947368421,0.0,0.0,0.0,0.0,1.118421052631579,0.0,0.0,0.0,0.0,0.0357283366257659,0.4994104210439872,39412527.159708135,1024,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kevin Volland,Union Berlin,32,1992,1.48,0.0,1.0899482068503357,0.455668507100735,36160000.0,13.992853244589384,1.4285714285714286,0.0,0.0,0.0,0.0,0.0,1.4285714285714286,0.0,0.0,0.0,0.0,0.033021023358202,0.4994104210439872,39412527.159708135,1024,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Aster Vranckx,Wolfsburg,21,2002,0.97,0.16,1.0899482068503357,0.455668507100735,63780000.0,15.123843377614453,0.8064516129032258,0.0,0.0,0.0,0.1612903225806451,0.0,0.9677419354838708,0.1612903225806451,0.1666666666666666,0.1612903225806451,0.1612903225806451,0.0580119159611163,0.4994104210439872,69516896.63291441,441,0,3.3870967741935485,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Robert Wagner,St. Pauli,21,2003,0.67,0.0,1.0899482068503357,0.455668507100735,25420000.0,13.79858129716808,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0386787267465101,0.4994104210439872,27706483.41813553,441,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Elye Wahi,Eint Frankfurt,21,2003,1.83,0.0,1.0899482068503357,0.455668507100735,64130000.0,15.142585559424193,0.9090909090909092,0.0,0.4545454545454545,0.4545454545454545,0.0,0.0,1.818181818181818,0.0,0.0,0.0,-0.4545454545454545,0.0587868392328083,0.4994104210439872,69898378.50531203,441,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Hauke Wahl,St. Pauli,30,1994,0.79,0.0,1.0899482068503357,0.455668507100735,25420000.0,14.346138809026444,0.6666666666666666,0.0,0.0,0.0606060606060606,0.0303030303030303,0.0303030303030303,0.7878787878787878,0.0,0.0,1.0,0.0,0.066876475216365,0.4994104210439872,27706483.41813553,900,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Paul Wanner,Heidenheim,18,2005,2.59,0.36,1.0899482068503357,0.455668507100735,25070000.0,13.689493040965502,1.5228426395939088,0.4568527918781726,0.0507614213197969,0.3045685279187817,0.2538071065989847,0.0,2.5888324873096447,0.3553299492385787,0.1372549019607843,0.2538071065989847,0.3045685279187817,0.0351655127113077,0.4994104210439872,27325001.545737915,324,0,6.395939086294416,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Kjell-Arik Wätjen,Dortmund,18,2006,0.0,0.0,1.0899482068503357,0.455668507100735,123750000.0,14.207002800742584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011953021843121,0.4994104210439872,134881090.59772903,324,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Julian Weigl,Gladbach,28,1995,1.59,0.19,1.0899482068503357,0.455668507100735,54430000.0,14.935246505690197,1.40625,0.0,0.0,0.15625,0.03125,0.0,1.59375,0.1875,0.1176470588235294,0.03125,0.1875,0.0562933130333978,0.4994104210439872,59325880.89886377,784,1,5.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Nelson Weiper,Mainz 05,19,2005,2.05,0.26,1.0899482068503357,0.455668507100735,37770000.0,13.937728190688524,1.4102564102564104,0.0,0.2564102564102564,0.3846153846153846,0.0,0.0,2.0512820512820515,0.2564102564102564,0.125,0.0,0.0,0.0299179242785279,0.4994104210439872,41167343.772737175,361,0,4.871794871794872,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Mitchell Weiser,Werder Bremen,30,1994,2.73,0.41,1.0899482068503357,0.455668507100735,44320000.0,14.85578726961942,2.2884012539184955,0.0626959247648902,0.0626959247648902,0.0940438871473354,0.1567398119122257,0.0626959247648902,2.7272727272727275,0.4075235109717868,0.1494252873563218,2.5,0.3448275862068966,0.0638537906137183,0.4994104210439872,48306504.52760688,900,1,12.225705329153604,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Noah Weißhaupt,St. Pauli,22,2001,3.26,0.08,1.0899482068503357,0.455668507100735,25420000.0,13.971696285156886,1.4728682170542635,0.6201550387596899,0.3100775193798449,0.1550387596899224,0.6976744186046512,0.0,3.255813953488372,0.0775193798449612,0.0238095238095238,0.6976744186046512,-0.2325581395348837,0.0459891151085585,0.4994104210439872,27706483.41813553,484,0,1.7054263565891472,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Noah Weißhaupt,Freiburg,22,2001,4.5,0.0,1.0899482068503357,0.455668507100735,56180000.0,14.309202146919528,3.333333333333333,0.0,1.1111111111111112,0.0,0.0,0.0,4.444444444444445,0.0,0.0,0.0,-1.1111111111111112,0.0291625702500317,0.4994104210439872,61233290.26085186,484,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Silvan Widmer,Mainz 05,31,1993,1.78,0.36,1.0899482068503357,0.455668507100735,37770000.0,14.5478784516775,1.25,0.3571428571428571,0.0,0.1785714285714285,0.0,0.0,1.7857142857142858,0.3571428571428571,0.1999999999999999,0.0,0.3571428571428571,0.055070161503839,0.4994104210439872,41167343.772737175,961,0,11.071428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Patrick Wimmer,Wolfsburg,23,2001,3.61,0.61,1.0899482068503357,0.455668507100735,63780000.0,14.452087387035824,2.284263959390863,0.4060913705583756,0.4060913705583756,0.1015228426395939,0.2538071065989847,0.1522842639593908,3.604060913705584,0.6091370558375635,0.1690140845070422,1.6666666666666663,0.2030456852791878,0.0296331138287864,0.4994104210439872,69516896.63291441,529,0,14.01015228426396,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Jonas Wind,Wolfsburg,25,1999,2.97,0.27,1.0899482068503357,0.455668507100735,63780000.0,14.5478784516775,2.568807339449541,0.0,0.0,0.18348623853211,0.2293577981651376,0.0,2.981651376146789,0.2752293577981651,0.0923076923076923,0.2293577981651376,0.2752293577981651,0.0326121041078708,0.4994104210439872,69516896.63291441,625,1,6.8807339449541285,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Florian Wirtz,Leverkusen,21,2003,5.66,0.99,1.0899482068503357,0.455668507100735,91680000.0,14.215978141572132,4.099616858237548,0.2681992337164751,0.8812260536398467,0.2298850574712643,0.1532567049808429,0.0383141762452107,5.670498084291188,0.9961685823754788,0.1756756756756756,4.0,0.1149425287356321,0.0162796947373825,0.4994104210439872,99926451.60403876,441,0,20.91954022988505,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Marius Wolf,Augsburg,29,1995,3.36,0.25,1.0899482068503357,0.455668507100735,36590000.0,14.630875371248468,2.226890756302521,0.7142857142857143,0.2521008403361344,0.042016806722689,0.1260504201680672,0.0,3.361344537815126,0.2521008403361344,0.075,0.1260504201680672,0.0,0.0617655097021043,0.4994104210439872,39881204.888653785,841,1,7.310924369747899,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nick Woltemade,Stuttgart,22,2002,4.38,0.55,1.0899482068503357,0.455668507100735,62140000.0,14.584006779625398,3.055555555555556,0.0,0.4444444444444444,0.6666666666666666,0.1666666666666666,0.0555555555555555,4.388888888888889,0.5555555555555556,0.1265822784810126,3.0,0.1111111111111111,0.0347042305253422,0.4994104210439872,67729381.57367986,484,0,12.222222222222223,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Jeong Woo-yeong,Union Berlin,24,1999,3.49,0.36,1.0899482068503357,0.455668507100735,36160000.0,14.346138809026444,2.857142857142857,0.1428571428571428,0.0714285714285714,0.2857142857142857,0.0714285714285714,0.0714285714285714,3.5,0.3571428571428571,0.1020408163265306,1.0,0.2857142857142857,0.0470132743362831,0.4994104210439872,39412527.159708135,576,0,8.571428571428571,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Granit Xhaka,Leverkusen,31,1992,3.74,0.56,1.0899482068503357,0.455668507100735,91680000.0,15.55947936335598,3.5202492211838003,0.1246105919003115,0.0,0.0311526479750778,0.0623052959501557,0.0,3.7383177570093458,0.5607476635514018,0.15,0.0623052959501557,0.5607476635514018,0.06239092495637,0.4994104210439872,99926451.60403876,961,0,17.383177570093455,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Erencan Yardimci,Hoffenheim,22,2002,1.44,0.58,1.0899482068503357,0.455668507100735,54160000.0,14.444225588156115,0.5714285714285714,0.0,0.0,0.8571428571428571,0.0,0.0,1.4285714285714286,0.5714285714285714,0.3999999999999999,0.0,0.5714285714285714,0.0346233282090231,0.4994104210439872,59031594.88301418,484,0,12.571428571428571,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Dan-Axel Zagadou,Stuttgart,25,1999,0.0,0.0,1.0899482068503357,0.455668507100735,62140000.0,14.630875371248468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0363694882523334,0.4994104210439872,67729381.57367986,625,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Robin Zentner,Mainz 05,29,1994,0.25,0.0,1.0899482068503357,0.455668507100735,37770000.0,14.71159858252091,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0648662960021181,0.4994104210439872,41167343.772737175,841,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Cedric Zesiger,Augsburg,26,1998,0.96,0.22,1.0899482068503357,0.455668507100735,36590000.0,14.5478784516775,0.8088235294117647,0.0735294117647058,0.0,0.0735294117647058,0.0,0.0,0.9558823529411764,0.2205882352941176,0.2307692307692307,0.0,0.2205882352941176,0.0568461328231757,0.4994104210439872,39881204.888653785,676,1,5.735294117647059,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cedric Zesiger,Wolfsburg,26,1998,0.86,0.0,1.0899482068503357,0.455668507100735,63780000.0,14.5478784516775,0.8620689655172414,0.0,0.0,0.0,0.0,0.0,0.8620689655172414,0.0,0.0,0.0,0.0,0.0326121041078708,0.4994104210439872,69516896.63291441,676,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Michael Zetterer,Werder Bremen,29,1995,0.15,0.03,1.0899482068503357,0.455668507100735,44320000.0,15.142585559424193,0.1470588235294117,0.0,0.0,0.0,0.0,0.0,0.1470588235294117,0.0294117647058823,0.1999999999999999,0.0,0.0294117647058823,0.0850631768953067,0.4994104210439872,48306504.52760688,841,1,0.8529411764705882,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Budu Zivzivadze,Heidenheim,30,1994,2.45,0.38,1.0899482068503357,0.455668507100735,25070000.0,14.452087387035824,2.0754716981132075,0.0,0.0943396226415094,0.0943396226415094,0.0943396226415094,0.0943396226415094,2.452830188679245,0.3773584905660377,0.1538461538461538,1.0,0.2830188679245283,0.0753889110490625,0.4994104210439872,27325001.545737915,900,1,11.320754716981131,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Keyliane Abdallah,Marseille,18,2006,0.0,0.0,1.0842336606134113,0.536627520564367,95420000.0,13.137629850116287,1.568542906425461,0.1731633748495278,0.1387763510517969,0.1475043117621173,0.1080145623996109,0.0372893608243856,2.1732908673129,0.2136021341159475,0.0,0.0,0.0748257830641506,0.0053206015541323,0.4273732648859816,103457575.8957317,324,0,5.30663078551245,1.0,0.0,0.0,0.0,1.0,0.0,0.0
Himad Abdelli,Angers,24,1999,2.98,0.16,1.0842336606134113,0.536627520564367,17980000.0,13.369223455335854,2.531645569620253,0.0632911392405063,0.1582278481012658,0.0316455696202531,0.0949367088607594,0.0949367088607594,2.9746835443037973,0.1582278481012658,0.0531914893617021,1.0,0.0,0.0355951056729699,0.4273732648859816,19494521.21782913,576,0,3.79746835443038,0.0,0.0,1.0,0.0,1.0,0.0,0.0
Mohamed Abdelmoneim,Nice,25,1999,0.84,0.0,1.0842336606134113,0.536627520564367,59500000.0,14.633727651118694,0.8421052631578947,0.0,0.0,0.0,0.0,0.0,0.8421052631578947,0.0,0.0,0.0,0.0,0.0380916866280488,0.4273732648859816,64511902.806497976,625,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
